,Reviews,Bank
2446,If you want terrible times in life start applying ICIC BANK CREDIT CARD however I hope you want to live normal life never ever look into this company credit card,ICICI-Bank-Visa-Credit-Card
2447,there is no solution for any queries made from customers one of the worst customer service in this digital world I can assured you this types of institution will be gone soon,ICICI-Bank-Visa-Credit-Card
2448,ICICI provides one of the worst customer service of any company or banking system.,ICICI-Bank-Visa-Credit-Card
2449,It will keep you wait for more than hours.,ICICI-Bank-Visa-Credit-Card
2450,"Even after receiving the call , customer care agent will talk to you for a second and keep you on waiting for another long minutes.",ICICI-Bank-Visa-Credit-Card
2451,It will keep on happening but your problem won’t be solve at the end .,ICICI-Bank-Visa-Credit-Card
2452,One should avoid linking itself with ICICI banking systems. If I could give 0 star then I would have given 0 for the worst of the worst service. 1 star,ICICI-Bank-Visa-Credit-Card
2453,"I m a customer of icici bank from last 4 years, everything was going well , then they offered me a credit card and my bad time started.",ICICI-Bank-Visa-Credit-Card
2454,"In the starting they tell me about many of useful features about card, but as I spend card limits and fulfilled before billing date, my cibil was decreasing day by day.",ICICI-Bank-Visa-Credit-Card
2455,"The interest rates are also very very high and whenever I tries to talk to customer care executives, all the executive lines shows always very very busy and they also have no proper solutions for any of my issues and they also deducted a high amount of call rates. All these things boggles my mind morever.",ICICI-Bank-Visa-Credit-Card
2456,"Many times , they blocked my card when I m going to use at petrol stations without any specific reason.",ICICI-Bank-Visa-Credit-Card
2457,"After paying minimum dues, the total amount outstandings are same again and increases day by day.",ICICI-Bank-Visa-Credit-Card
2458,"Overall,  icici visa credit card is very bad thing for using, i've a worst experience with it. I'ld never suggest anyone to take this card and spoil your mind and cibil score.",ICICI-Bank-Visa-Credit-Card
2459,Unprofessional customer care support.even they don’t know how to speak with customer.,ICICI-Bank-Visa-Credit-Card
2460,bullshit credit card and their  silly jockers who provide customer support,ICICI-Bank-Visa-Credit-Card
2461,I had a very bad experience with ICICI credit card. They have offered a life time free credit card for mastero card and amex card. But once I got the card there was a joining fee charged. When contacted the customer they said that is an issue with bank and the fee will get reveresed only after 3 to 4 weeks and they said they can give only verbal confirmation. After waiting for such long once the fee is reverted they have cancelled the card without any prior notice . When we call the customer care they do kot repond or provude proper answer .Please do not opt for any icici credit card,ICICI-Bank-Visa-Credit-Card
2462,"Very bad service from the bank customer support, my card payment payment delay gue to limit issue they charged very high interest rate, and call for the calculation and bill query, they don't have the time to explain it they just say pay it they don't know regarding any interest payment details very  very pathetic teams are sitting in the support side better don't opt this bank/card service if they don't have time for customer",ICICI-Bank-Visa-Credit-Card
2463,"Very bad , do not opt for icici credit card.  useless customer care for 1 payment they took 3 times , to refund my own they don’t have answer , call to customer care / visit branch useless in ICICI , visited ICICI in RR ngr , no banking rules / no response, irresponsible ppl from icici, don’t go for icici",ICICI-Bank-Visa-Credit-Card
2464,ICICI Credit card is very very worest,ICICI-Bank-Visa-Credit-Card
2465,Lot of maintain charges,ICICI-Bank-Visa-Credit-Card
2466,Lot of fines,ICICI-Bank-Visa-Credit-Card
2467,GST,ICICI-Bank-Visa-Credit-Card
2468,THESE ARE VERY HIGH,ICICI-Bank-Visa-Credit-Card
2469,My suggestion is not use ICICI credit card,ICICI-Bank-Visa-Credit-Card
2470,Call to the customer care response is very careless,ICICI-Bank-Visa-Credit-Card
2471,My suggestions is that do not use ICICI credit card because of hectic  hidden charges & condition. Also there poor customer care communication & email of customer care has big problem i.e it is not delivered to ICICI without any reason and not getting reply from ICICI. Very bad experience.,ICICI-Bank-Visa-Credit-Card
2472,I have been using ICICI credit card since 3 years and the interest rates they charge is huge and they give fraud and fake promises. Never go with this card or any other services from ICICI.,ICICI-Bank-Visa-Credit-Card
2473,I have been using ICICI credit card since 5 years and by these days I realise that this is the worst service ever no matter whether it is ICICI or Lombard.Pathetic service provided by your customer care persons.Today is 4.3.23 and since 9'o clock in the morning till 12.30 in afternoon I have spoken to 5 people of ICICI customer care number bt everyone just heard my concern and said that they will call me back regarding my concern bt nobody calls.This is not done actually.We are working people and I don't have this much time that I keep on talking to you people for whole day..,ICICI-Bank-Visa-Credit-Card
2474,Worst service ever...those who are going through my review don't ever go for any of its services whether be it credit card or Lombard section.Very much disappointed.,ICICI-Bank-Visa-Credit-Card
2475,You should update ur customer care service .,ICICI-Bank-Visa-Credit-Card
2476,I have used citibank and im still using it for the last 7 years. But this ICICI bank card is the worst service I have ever seen. They put lot of hidden charges and the customer service is pathetic.,ICICI-Bank-Visa-Credit-Card
2477,"I called multiple times in the last 2 months. I was with IVR for 3 to 5 minutes which is also fine. After waiting for this 5 minutes, the customers service team always says like system is down. I dnt know what are they doing and I really dont understand how their system is going down for all the 24 hrs  2 months. and the worst part is, they cant arrange callback also and I have to call them again and wait for this 5 minutes with IVR just to listen their system down issue.",ICICI-Bank-Visa-Credit-Card
2478,No Proper Answer About Credit Card Related and Customer Server is bullshit and Rate and Charges is to much compared to other credit card and satisfaction is BIG ZERO,ICICI-Bank-Visa-Credit-Card
